access_point,ap_radio_profile,floor_level,x_delta_from_insertion_point_m,y_delta_from_insertion_point_m,insertion_point_x_m,insertion_point_y_m,insertion_point_source,x_coordinate_m,y_coordinate_m,coordinate_reference,dxf_alignment_applied,dxf_alignment_method,dxf_export_offset_x_m,dxf_export_offset_y_m,dxf_alignment_rotation_deg,dxf_alignment_scale,dxf_source_path
AP-356,Wi-Fi 7 tri-band,00,129.55498013476608,-160.95498772070277,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.55498013476608,-160.95498772070277,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-357,Wi-Fi 7 tri-band,00,82.16997630987316,12.769991297274828,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),82.16997630987316,12.769991297274828,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-358,Wi-Fi 7 tri-band,00,149.55497992574237,-175.95498610544018,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),149.55497992574237,-175.95498610544018,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-359,Wi-Fi 7 tri-band,00,199.55497251916677,-65.95498877199134,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),199.55497251916677,-65.95498877199134,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-36,Wi-Fi 7 tri-band,00,139.5549731462961,-20.95499361777911,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),139.5549731462961,-20.95499361777911,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-360,Wi-Fi 7 tri-band,00,59.55497631599428,-10.954997805994935,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),59.55497631599428,-10.954997805994935,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-361,Wi-Fi 7 tri-band,00,124.55497429484967,-30.954993863240816,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),124.55497429484967,-30.954993863240816,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-362,Wi-Fi 7 tri-band,00,173.65338887902908,-181.26651700458024,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),173.65338887902908,-181.26651700458024,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-363,Wi-Fi 7 tri-band,00,147.67498301254818,-89.1899897455587,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),147.67498301254818,-89.1899897455587,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-364,Wi-Fi 7 tri-band,00,194.55497204640415,-50.95498968719039,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),194.55497204640415,-50.95498968719039,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-365,Wi-Fi 7 tri-band,00,0.8740032641799189,-90.87499560019933,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),0.8740032641799189,-90.87499560019933,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-366,Wi-Fi 7 tri-band,00,144.55497781943996,-125.95498861157103,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),144.55497781943996,-125.95498861157103,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-367,Wi-Fi 7 tri-band,00,184.55497436778387,-90.95498833566671,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),184.55497436778387,-90.95498833566671,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-368,Wi-Fi 7 tri-band,00,204.55497509212,-125.95498581131687,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),204.55497509212,-125.95498581131687,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-369,Wi-Fi 7 tri-band,00,124.55497919529444,-135.95498909044545,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),124.55497919529444,-135.95498909044545,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-37,Wi-Fi 7 tri-band,00,129.5549803681206,-165.95498749340186,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.5549803681206,-165.95498749340186,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-370,Wi-Fi 7 tri-band,00,196.9624830490793,-90.46398946730187,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),196.9624830490793,-90.46398946730187,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-371,Wi-Fi 7 tri-band,00,144.55497268564068,-15.954993611667305,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),144.55497268564068,-15.954993611667305,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-372,Wi-Fi 7 tri-band,00,120.91998498543398,-55.416991964157205,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),120.91998498543398,-55.416991964157205,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-373,Wi-Fi 7 tri-band,00,86.35973611322697,-26.333996294939425,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),86.35973611322697,-26.333996294939425,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-374,Wi-Fi 7 tri-band,00,95.41147806093795,-55.39449376350967,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),95.41147806093795,-55.39449376350967,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-375,Wi-Fi 7 tri-band,00,99.55497589794686,-40.954994575469755,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),99.55497589794686,-40.954994575469755,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-376,Wi-Fi 7 tri-band,00,44.09448926610639,-81.14999696670566,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),44.09448926610639,-81.14999696670566,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-377,Wi-Fi 7 tri-band,00,144.55498131975764,-200.95498520240653,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),144.55498131975764,-200.95498520240653,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-378,Wi-Fi 7 tri-band,00,155.29998512921156,-141.9693000704865,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),155.29998512921156,-141.9693000704865,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-379,Wi-Fi 7 tri-band,00,170.12496556551196,0.30000694590853527,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),170.12496556551196,0.30000694590853527,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-38,Wi-Fi 7 tri-band,00,214.89048420306062,-89.09998224838637,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),214.89048420306062,-89.09998224838637,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-380,Wi-Fi 7 tri-band,00,229.5549748891499,-145.95498373545706,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),229.5549748891499,-145.95498373545706,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-381,Wi-Fi 7 tri-band,00,129.55498316837475,-225.9549847660819,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.55498316837475,-225.9549847660819,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-382,Wi-Fi 7 tri-band,00,214.5729827543255,-100.60299168451456,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),214.5729827543255,-100.60299168451456,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-383,Wi-Fi 7 tri-band,00,149.55497782555176,-130.9549881509738,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),149.55497782555176,-130.9549881509738,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-384,Wi-Fi 7 tri-band,00,119.55497382202884,-15.954994778439868,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),119.55497382202884,-15.954994778439868,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-385,Wi-Fi 7 tri-band,00,134.55497360695153,-25.954993623832706,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),134.55497360695153,-25.954993623832706,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-386,Wi-Fi 7 tri-band,00,116.15297371393535,-48.41999414982274,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),116.15297371393535,-48.41999414982274,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-387,Wi-Fi 7 tri-band,00,192.3069864323479,-81.41973561799387,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),192.3069864323479,-81.41973561799387,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-388,Wi-Fi 7 tri-band,00,149.5549787589698,-150.95498724182835,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),149.5549787589698,-150.95498724182835,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-389,Wi-Fi 7 tri-band,00,171.14298823062563,-132.78898723365273,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),171.14298823062563,-132.78898723365273,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-39,Wi-Fi 7 tri-band,00,64.55498005577829,-95.9549937089323,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),64.55498005577829,-95.9549937089323,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-390,Wi-Fi 7 tri-band,00,129.55497756786644,-105.95499022078002,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.55497756786644,-105.95499022078002,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-391,Wi-Fi 7 tri-band,00,194.55497624678537,-140.95498559618136,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),194.55497624678537,-140.95498559618136,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-392,Wi-Fi 7 tri-band,00,18.13136765867239,-20.989844021911267,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),18.13136765867239,-20.989844021911267,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-393,Wi-Fi 7 tri-band,00,209.55497346475022,-95.95498694165144,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),209.55497346475022,-95.95498694165144,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-394,Wi-Fi 7 tri-band,00,149.5549785256153,-145.95498746912926,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),149.5549785256153,-145.95498746912926,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-395,Wi-Fi 7 tri-band,00,129.55497523432132,-55.95499249349814,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.55497523432132,-55.95499249349814,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-396,Wi-Fi 7 tri-band,00,159.55497247056337,-25.954992457060143,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),159.55497247056337,-25.954992457060143,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-397,Wi-Fi 7 tri-band,00,155.38596945791505,-95.52899017743766,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),155.38596945791505,-95.52899017743766,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-398,Wi-Fi 7 tri-band,00,144.55497711937642,-110.95498929341557,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),144.55497711937642,-110.95498929341557,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-399,Wi-Fi 7 tri-band,00,99.55497426446527,-5.954996166401543,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),99.55497426446527,-5.954996166401543,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-4,Wi-Fi 7 tri-band,00,92.64947699231561,-8.379997455806006,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),92.64947699231561,-8.379997455806006,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-40,Wi-Fi 7 tri-band,00,216.21948454121593,-129.77931970410282,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),216.21948454121593,-129.77931970410282,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-400,Wi-Fi 7 tri-band,00,201.38798274827423,-144.67998273158446,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),201.38798274827423,-144.67998273158446,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-41,Wi-Fi 7 tri-band,00,194.55497181304963,-45.95498991449131,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),194.55497181304963,-45.95498991449131,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-42,Wi-Fi 7 tri-band,00,84.5549784466275,-80.95499345730059,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),84.5549784466275,-80.95499345730059,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-43,Wi-Fi 7 tri-band,00,189.55497554061003,-120.95498673868133,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),189.55497554061003,-120.95498673868133,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-44,Wi-Fi 7 tri-band,00,18.89974643359892,-96.56161701231031,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),18.89974643359892,-96.56161701231031,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-45,Wi-Fi 7 tri-band,00,144.55497245228617,-10.954993838968221,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),144.55497245228617,-10.954993838968221,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-46,Wi-Fi 7 tri-band,00,49.554977003950626,-15.954998045403045,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),49.554977003950626,-15.954998045403045,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-47,Wi-Fi 7 tri-band,00,184.55497996829217,-210.9549828810268,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),184.55497996829217,-210.9549828810268,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-48,Wi-Fi 7 tri-band,00,144.55498155311216,-205.95498497516382,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),144.55498155311216,-205.95498497516382,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-49,Wi-Fi 7 tri-band,00,29.554979779873975,-55.95499716058839,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),29.554979779873975,-55.95499716058839,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-5,Wi-Fi 7 tri-band,00,164.55497270997148,-35.95499176916201,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),164.55497270997148,-35.95499176916201,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-50,Wi-Fi 7 tri-band,00,124.55497312807711,-5.95499499962898,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),124.55497312807711,-5.95499499962898,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
